"gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
"DARC",-0.439568100862392,3.14615208195719e-07,4.69756915311341e-06,-0.318446522309711,0.000282556234578045,0.00209267951302591,2.67929727733821,"Significant"
"PTPLAD1",-0.248927868391451,0.00487365505060455,0.0211261694380014,0.109919853768279,0.218305583325686,0.396960839179744,0.401252334967405,"Not significant"
"MRPL35",0.281730408698913,0.00138612222767567,0.007165286444646,0.61675103112111,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
"KIAA0323",0.215398856392951,0.0151606531384624,0.0542647421127581,0.183674306336708,0.0388574902693574,0.11414075863243,0.942559245254878,"Not significant"
"M-RIP",-0.411733689538808,1.8923649151818e-06,2.2457551368424e-05,-0.100387842144732,0.261072384582112,0.448135370382845,0.348590776783533,"Not significant"
"HM13",0.300633759599356,0.000594143131573874,0.00345459834695334,0.195429959092177,0.0276734161758445,0.0875547632756631,1.05772022184708,"Not significant"
"NIP7",-0.145212317210349,0.10328675892948,0.240343282270328,0.0264283370828646,0.767749203348316,0.87121490935653,0.0598747009797096,"Not significant"
"FEN1",-0.0602737157855268,0.500351379068116,0.691477085744286,0.393232095988001,5.75153698398965e-06,8.00790918540097e-05,4.09648086066646,"Significant"
"IRF2",0.118098518935133,0.185796547830534,0.366028788804829,0.00489196662917135,0.956432384085923,0.976340272304542,0.0103987964424369,"Not significant"
"CIC",0.217329597466952,0.0141129840812061,0.0512956611527107,0.111900238886625,0.210380071330187,0.387308079510916,0.411943443240078,"Not significant"
"PRPF19",-0.307777934008249,0.00045789232126737,0.00276726228939845,-0.0542041619797525,0.544522272439215,0.715572517748666,0.145346347281994,"Not significant"
"PREP",-0.0180680539932508,0.840014604962143,0.917908593043892,0.235212785901762,0.00789283156444613,0.0324258245150066,1.48910897198205,"Not significant"
"JOSD1",0.249543756866688,0.00466478618077715,0.0203540332157774,0.134292200659675,0.13225728634385,0.279774236821888,0.553192280270348,"Not significant"
"ERF",0.133407152230971,0.134722952845246,0.291619613751489,-0.00393114923134608,0.964988389783419,0.980935066608527,0.00835973996658531,"Not significant"
"CLK4",0.351900918203204,4.96936634424138e-05,0.000393529392051523,0.257257059331754,0.00350274784505185,0.0168532478549741,1.7733163921475,"Not significant"
"C18orf37",0.0179450750641561,0.841287165854223,0.918302375090431,0.204314902966823,0.0212165915250106,0.0710959278340094,1.1481552736706,"Not significant"
"LIMK2",0.563957524718641,5.05741848646752e-12,3.72045589769112e-10,0.300341266936477,0.000601871640874709,0.00391683616470947,2.40706459394887,"Significant"
"CASP9",0.493134393066229,3.85981825250826e-09,1.09111424061635e-07,0.205442394079467,0.0204982667345552,0.0692329027754966,1.1596874590436,"Not significant"
"FLJ45337",-0.440071944131983,3.04130036929845e-07,4.57860500631726e-06,-0.556817116610424,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
"DLD",0.389780138824911,5.90823431677157e-06,6.09701670121641e-05,0.452456173502974,9.27366318207399e-08,2.45595886313473e-06,5.60977891182371,"Significant"
"LRRC28",-0.194805727409074,0.0283297475303197,0.0899578701963435,-0.358929743157105,3.84933463011417e-05,0.000399033415570838,3.39899073441257,"Significant"
"SFRS7",-0.0427563742032246,0.632722697630354,0.790911231166198,0.170673978252718,0.0551411670519974,0.148744260830864,0.827559782154513,"Not significant"
"C18orf32",0.104500762357106,0.242313327681506,0.437391376893314,0.15872843833274,0.0746823594658537,0.185937980013682,0.730631891424166,"Not significant"
"IRAK2",0.458016966629171,8.77949958079479e-08,1.57999592241213e-06,0.148733361454818,0.0951253199452116,0.221556926911829,0.654514667331505,"Not significant"
"WIBG",0.302598893888264,0.000575254959301562,0.00336030636662828,0.371590269966254,1.95373910638468e-05,0.00022475593131016,3.64828883840994,"Significant"
"SLC12A6",0.286661296229718,0.0010853188323232,0.00580351466576398,0.0574353716589795,0.521266856876534,0.697220560234754,0.156629814526986,"Not significant"
"KLHL21",0.399811351706037,3.90130002891117e-06,4.21799774075532e-05,0.0522356580427447,0.559249255700959,0.726726513309252,0.138628995064951,"Not significant"
"METTL5",0.0146203070236593,0.870406524150146,0.933601457920255,0.660916383626129,2.78020451286759e-17,4.51272034446682e-15,14.3455615790919,"Significant"
"MEF2C",-0.219526913219543,0.0131452455644322,0.0482699632797125,-0.171049432443063,0.0545095300877477,0.147447077462385,0.831363831145672,"Not significant"
"ARRDC2",-0.107886904761905,0.226979751127579,0.418695179897263,-0.183562992125984,0.0389774875631568,0.114306400466425,0.941929451062061,"Not significant"
"REC8",-0.0128480786471005,0.886002077164319,0.942123675109243,-0.101686127240492,0.2553019563567,0.441210462974187,0.355354197142829,"Not significant"
"CD19",-0.433836054433194,3.48108063716146e-07,5.11867374344507e-06,-0.0480555868831173,0.591603024711756,0.752560445885482,0.123458611667363,"Not significant"
"ATPAF1",0.13659425384327,0.125591263684639,0.277317061878343,0.258196241094863,0.00346835850031386,0.0167069560615348,1.77710266956201,"Not significant"
"CCDC84",-0.000790916760404949,0.992974646101141,0.997215756077702,0.13606111736033,0.127084595113935,0.272529946170431,0.56458576956344,"Not significant"
"LOC729559",-0.136105455877552,0.127066068163353,0.279567574020271,-0.0394346393264233,0.659804499092549,0.799987975743281,0.0969165406425405,"Not significant"
"C18orf17",-0.250601244966289,0.00448735852443779,0.0197097508932141,-0.0878154522156825,0.326226372874645,0.518316843159494,0.285404678151839,"Not significant"
"RBBP5",0.404132692592608,2.45414481995514e-06,2.83098714008489e-05,0.107819688290576,0.227596544303751,0.408016350159475,0.389322433376385,"Not significant"
"MSI2",-0.509690194975628,1.44660808901133e-09,4.82055800151471e-08,-0.459018794525684,8.17392383367886e-08,2.21126612614544e-06,5.65535898688247,"Significant"
"RNF141",0.397404031631284,3.72388653937976e-06,4.05230369568579e-05,0.15743660573198,0.0771078313370325,0.190210405785704,0.720765727925974,"Not significant"
"CCNB1IP1",-0.461526293588301,6.82799434617705e-08,1.26872606909504e-06,-0.185027652793401,0.0374232780200125,0.110781533322214,0.955532628097369,"Not significant"
"USP48",0.0739887982752156,0.407905485442589,0.610509736656865,0.115192632170979,0.196914362756485,0.369990175697566,0.431809807546467,"Not significant"
"ZNF518B",-0.0871562253296792,0.329885264652351,0.534285011805619,-0.013225905198249,0.882673346165392,0.939151599263093,0.0272642976068994,"Not significant"
"TCF4",-0.173890373078365,0.0506628776067843,0.141342574596261,0.0324803149606299,0.716620323000824,0.839086457224262,0.0761932883239411,"Not significant"
"HSPA5",0.148088910761155,0.0965795530084634,0.229122581248461,0.128034776902887,0.151255145176656,0.307459658842975,0.512211859046995,"Not significant"
"WDR75",-0.160157714660667,0.072116475800573,0.184857709084729,0.31408183352081,0.000344972747290315,0.00246988313861043,2.60732359469875,"Significant"
"TPMT",0.105596484804554,0.23738330482776,0.431308338713195,0.00514390333213485,0.954229699484542,0.975318505355742,0.010853535552856,"Not significant"
"LOC90379",-0.15923790776153,0.0737837584699695,0.187925245935003,-0.0444729565054368,0.619118411505935,0.772907265175299,0.111872610400742,"Not significant"
"LANCL1",-0.231325915304656,0.00887771303416564,0.0348338088313433,-0.0206165937508918,0.818041683873433,0.902465168377451,0.0445695511656729,"Not significant"
"HLA-DRB5",-0.176928338442755,0.0466025501590174,0.132348296585475,0.106437046595432,0.233649097515983,0.415344990066036,0.381591023671833,"Not significant"
"ZC3H12A",0.469778879855678,2.51879605210639e-08,5.38863859480821e-07,0.244446364780394,0.00561111983476245,0.0246714721990193,1.60780493446512,"Not significant"
"TCERG1",-0.473800149981252,2.76703734770896e-08,5.87972066140286e-07,-0.624091910386202,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
"DHX37",-0.197251999631117,0.0262276018888478,0.0846538534509873,0.0544297994437794,0.543334296167734,0.714421843696249,0.146045275211733,"Not significant"
"ERN1",0.0360541397962455,0.687372693623534,0.826180470039866,-0.00994506049790814,0.911640335648478,0.954531588702332,0.0202096947484603,"Not significant"
"ADNP2",-0.0124144820000397,0.889824601286225,0.943965978401085,-0.285992990124085,0.00111620935532947,0.00656655946953105,2.1826621182288,"Not significant"
"ITCH",0.254177212223472,0.00402539537206842,0.0179533632628735,-0.0173884514435696,0.845957061455688,0.918632866603444,0.0368580205671592,"Not significant"
"AASDHPPT",-0.120951677915261,0.175334824322731,0.351409929509727,-0.00693077427821522,0.938294630144818,0.967519594453638,0.0143402307773512,"Not significant"
"GALNT11",0.156692557023153,0.0785333484780738,0.196932175257636,0.175560343375738,0.0483516911653243,0.134754356561627,0.870457185324229,"Not significant"
"ISG20L1",-0.387408605174353,8.05732200931699e-06,7.94334500126984e-05,-0.046066507311586,0.60660373126053,0.764185232326057,0.116801359190496,"Not significant"
"LOC650298",-0.492899325084364,6.20277429234977e-09,1.62388760063713e-07,-0.367606392950881,2.42552528069951e-05,0.000270735539206384,3.56745473104832,"Significant"
"HEMGN",-0.427540307461567,6.95930821014718e-07,9.32317546640538e-06,-0.324639107611549,0.000211811762338769,0.00165188224695633,2.78202091423099,"Significant"
"PRRC1",-0.0693927947378339,0.438209607983689,0.637859596902627,0.106753413762965,0.232254344795525,0.413528885784842,0.383494148750351,"Not significant"
"CD84",0.041786830044966,0.640885277098824,0.796169893666271,0.00695421903447244,0.938149323104053,0.967490523855339,0.0143532800118832,"Not significant"
"CNNM3",-0.429831036745407,5.99607070705176e-07,8.16288147875004e-06,-0.322201912260967,0.000237417532874787,0.001817834474813,2.74044566453985,"Significant"
"DDX19A",-0.163931160747682,0.0655302256587397,0.171859747733953,-0.22322079824336,0.0116486670116312,0.0442769018500723,1.35382277524794,"Not significant"
"TUBG1",-0.376816731136646,1.26200217313148e-05,0.000117944697896787,0.0861778305708276,0.335363824709095,0.5277014488621,0.277611713418193,"Not significant"
"FCER1A",-0.242990489944618,0.00591112413245256,0.0248942035568085,-0.175777113472011,0.0480709469615426,0.134170979892796,0.872341408424239,"Not significant"
"L3MBTL2",-0.364671212973378,2.83969560015564e-05,0.000238857896854577,-0.0891451068616423,0.318479453552656,0.510390761954983,0.292097194922245,"Not significant"
"ZNF770",0.133454216837614,0.13471053165766,0.291617816724751,0.134010788706422,0.133077293385489,0.280927305276515,0.55140604664893,"Not significant"
"EIF2C1",0.0535159282316467,0.550134019197068,0.729796367281912,-0.0574353716589795,0.521266856876534,0.697220560234754,0.156629814526986,"Not significant"
"ZSCAN18",-0.261676274840645,0.00304324210449769,0.0141211597394056,-0.149694178852643,0.0929895213613199,0.218056050697125,0.661431857865059,"Not significant"
"PIGP",-0.458844379350193,5.78287515425929e-08,1.11062103821381e-06,0.0300607835958814,0.737252364203161,0.8514190457946,0.0698566391119205,"Not significant"
"LARS",-0.20065587600772,0.0236989061101688,0.0781135567700429,0.228124162396199,0.00989387064917128,0.0388815825777101,1.41025606651379,"Not significant"
"LOC728565",-0.1978173594768,0.025792302336961,0.0835146119041959,-0.112143372913525,0.209384477991031,0.385955314072559,0.413462975056552,"Not significant"
"GIPC1",-0.462106299212598,6.54827299101123e-08,1.22580357277419e-06,-0.108109533183352,0.226018140019836,0.406042133168532,0.391428899296686,"Not significant"
"LOC642255",-0.0868953880764904,0.330882559570036,0.535039161657083,0.127952755905512,0.15151890836972,0.307821722841876,0.511700735454931,"Not significant"
"TMEM80",0.213047235445806,0.0161787139855604,0.0572892702551322,0.0606517759065217,0.498166998582749,0.678244367370608,0.168613804245351,"Not significant"
"EMG1",0.00237275375649649,0.978878291900456,0.990332915631478,0.404490070318895,2.39977613547735e-06,3.80920932444635e-05,4.41916516124451,"Significant"
"C10orf97",0.40179216141799,2.84015744161984e-06,3.21004137797455e-05,0.326936174388964,0.00017571622691233,0.00141957074692925,2.84784295873139,"Significant"
"GGA3",0.161569884189285,0.0695638961426716,0.180020372665447,-0.0533430196367915,0.551425200585707,0.720953417946048,0.142092794895732,"Not significant"
"UTX",0.497838160854893,4.11524414215612e-09,1.14911684098231e-07,0.240145763029621,0.00665549777536214,0.0282465702649015,1.54903427724112,"Not significant"
"LOC653377",-0.328083989501312,0.000179975566102799,0.00122213367546027,0.0341324521934758,0.702867765832322,0.829313423091281,0.0812813051623608,"Not significant"
"LOC642788",0.389732698646857,5.9250165711876e-06,6.10932343911921e-05,-0.00443207616259683,0.960558007580624,0.978645780866644,0.00937447188621129,"Not significant"
"SYTL1",0.205181684098815,0.0206624756429151,0.0700413937887498,0.395918863539255,4.07791613082754e-06,5.97532276852009e-05,4.22363863049678,"Significant"
"IMPA1",0.329068723444185,0.000158401189214348,0.00109453873096506,0.0801258438289489,0.37052774134538,0.562963188870609,0.249520001939119,"Not significant"
"PQBP1",-0.17837223472066,0.0449297211149929,0.128657734296848,0.0832044431946007,0.35189258036851,0.543912602413918,0.264470878497908,"Not significant"
"SLC25A25",0.099491469816273,0.265370685810767,0.463610935651212,-0.0362942913385827,0.685017543531274,0.817336449668184,0.0875991329950847,"Not significant"
"PRTN3",-0.00663784214473191,0.94089889835122,0.97187976284511,0.416408886389201,1.41469476230573e-06,2.45633578501379e-05,4.60971226472526,"Significant"
"FAM58A",0.0666040767425442,0.456879415078693,0.655217075338355,0.172944455592341,0.0518481560428406,0.142019353062801,0.847652470013535,"Not significant"
"GRAP2",-0.405845753655793,2.71392372575856e-06,3.08678151068534e-05,-0.249103627671541,0.00484284394347912,0.021929645567673,1.65896838744002,"Not significant"
"OSBPL5",-0.0504839978264945,0.572985417461142,0.747820725107894,-0.0421940063068833,0.637633103602498,0.785103224066713,0.105073239184199,"Not significant"
"KIAA2026",0.341008654692926,8.73665189403196e-05,0.000649735220224505,-0.0366400049213063,0.682564139605028,0.816130439286806,0.0882404239235519,"Not significant"
"TCF7L2",0.49543025871766,5.03412777125217e-09,1.36480194608764e-07,0.183580568053993,0.0389585199152822,0.114277416643184,0.942039585845222,"Not significant"
"CRYZL1",-0.00124789088863892,0.988900675806377,0.994951295793515,-0.0224444600674916,0.801977399236523,0.892621625468062,0.0493325957526265,"Not significant"
"LOC401397",-0.0294075860970779,0.742759751290913,0.861317317355441,0.28703081220462,0.00106857631042497,0.00632720908307407,2.19878781401169,"Not significant"
"COPS8",-0.0534104723546781,0.550921327671375,0.730456587064028,0.327053826438606,0.000174716888815294,0.00141250070877378,2.85001132558536,"Significant"
"RPL26L1",0.278578458942632,0.00157439389890801,0.00800300319596814,0.505606721034871,2.09839634701108e-09,1.01526064797022e-07,6.99342244696921,"Significant"
"CISD2",-0.14730385264342,0.0983748180469561,0.232177490360541,-0.21190124671916,0.0169228809464214,0.0593397577325457,1.22665423111714,"Not significant"
"IDH2",-0.118203974503187,0.185401909082023,0.365415325545994,0.34884701912261,6.48136766158439e-05,0.000620726033489919,3.20710003975409,"Significant"
"GCH1",0.574760051615334,1.59213025962041e-12,1.33967910373879e-10,0.279331703652143,0.00147103633090056,0.00826779560729551,2.08261026834384,"Not significant"
"SSBP3",-0.624074334458193,2.2250738585072e-308,3.7073267023962e-306,-0.322746766029246,0.000231455348785409,0.00177861488090779,2.74991807844951,"Significant"
