"logFC","AveExpr","t","P.Value","adj.P.Val","B","probe","gene","rho_inflammatory","p_inflammatory","fdr_inflammatory","rho_oxphos","p_oxphos","fdr_oxphos","neglog10FDR_oxph","status_oxph"
0.34534136089889,6.74395660686446,4.06970897882939,0.00024340285228758,0.00647698440577468,0.391297692054378,"ILMN_1803597","FGL1",-0.365831224221972,2.66863158865645e-05,0.000225979850971097,-0.552540307461567,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.301056748446925,6.58818450714889,-3.11903517110899,0.00354562688580024,0.0403469068709811,-2.09240097570339,"ILMN_1707484","GEMIN6",0.205363001499813,0.0206984574004008,0.0701161289533708,0.55144474128234,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
1.1044048646735,8.90417221411822,4.48413340161145,7.08514605088328e-05,0.00281347748349273,1.55106764036845,"ILMN_1712095","FOXO4",-0.609164088863892,2.2250738585072e-308,3.7073267023962e-306,-0.550858877015373,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.322508353129467,8.09553036303634,-3.19056161347642,0.00292689708912295,0.0353634578611563,-1.9169242768002,"ILMN_2375002","MAP4K4",-0.463688132733408,5.83986199424829e-08,1.11985585299766e-06,-0.550466347956505,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.706657313792918,7.07441805096598,3.13268125909837,0.00341874622433069,0.0393244197777716,-2.05909372973693,"ILMN_1734611","BDKRB1",-0.46507077240345,5.28107084933014e-08,1.0252041782276e-06,-0.548855221222347,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
2.48916918503568,10.0356694112578,4.04970287764357,0.000258139799427359,0.00674050114042452,0.336228885297263,"ILMN_1743046","SERPINA13",-0.563009701912261,2.2250738585072e-308,3.7073267023962e-306,-0.548796634795651,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.286045422458722,7.58935057263431,-3.0581741559324,0.00416778053034829,0.0450698411749584,-2.23994538312071,"ILMN_2357361","THYN1",0.20645856767904,0.0200191658663491,0.0681822382606576,0.544103862017248,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.344238405752843,6.57140894548325,3.2010996394779,0.00284490906656627,0.0346753489449635,-1.89088643814868,"ILMN_1651606","LOC653210",-0.503972159730034,2.42599398230772e-09,7.46156266514425e-08,-0.543113751406074,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
0.41719933265479,6.70692351077924,3.09701916361963,0.00375977848254686,0.0420074334440784,-2.1459647075286,"ILMN_1815782","LOC651741",-0.497211286089239,4.33819568022022e-09,1.2033590421021e-07,-0.542855971128609,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.281611778213093,6.74204924246219,-3.58188416832152,0.000993907818597414,0.0170311501831065,-0.920835767740902,"ILMN_1655429","TNFAIP1",0.472001546681665,3.16646291828152e-08,6.58933337973901e-07,0.542217379077615,2.2250738585072e-308,3.91472959483795e-306,300,"Significant"
-0.363652450322618,6.79611960631835,-4.08925870025436,0.000229797123373782,0.00623582110512497,0.445201307706156,"ILMN_1655329","RIOK2",0.372077627244365,1.65232285838129e-05,0.000148467109978625,0.715198828271102,3.53587835784577e-21,6.17771969479457e-19,18.2091718010792,"Significant"
-0.294722076281085,7.8822234304774,-3.66658081365368,0.00078188111453671,0.0145032854552395,-0.698048578648955,"ILMN_1749634","PLRG1",0.305898205786739,0.000469749554666462,0.00282872882859107,0.710599780303305,8.18755796575577e-21,1.42062600593413e-18,17.8475202394103,"Significant"
-0.358513269938937,8.145165211088,-3.7657038769566,0.00058899586000634,0.0119223413338405,-0.43444120389645,"ILMN_1751378","RARS",0.194173278398922,0.0287097149530267,0.0908100086557466,0.702091977896062,3.70978340144457e-20,6.3492816732615e-18,17.1972754058868,"Significant"
-0.569217804387354,7.83949784578603,-4.77431172443992,2.94138586581741e-05,0.00155019929167913,2.3804646392378,"ILMN_1771903","NUP37",0.352486785044465,4.81797297233008e-05,0.000383149933850927,0.697990037341103,7.54247186678187e-20,1.28216925470517e-17,16.8920546413284,"Significant"
0.746602408803616,8.95683953447253,6.58345191152332,1.12127571970821e-07,4.67706144862562e-05,7.65481396283121,"ILMN_1661194","CLDN14",-0.514738169552849,5.97876865815547e-10,2.30351976524553e-08,-0.69052700032736,2.66112320998298e-19,4.49336904966187e-17,16.3474279104411,"Significant"
